Planet Name,X,Y,Z,Orbital Period,Planet Radius,Planet Mass,Semi-Major Axis,Eccentricity,Insolation Flux,Equilibrium Temperature,Star Temperature,Star Radius
GJ 328 c,-33.69604344696036,35.16007419685722,1.3109695464818079,241.8,,21.4,0,0,,,3897.0,0.63
GJ 3293 b,17.407750154336046,41.307312166597974,-21.06588942335695,30.6,,25.72,0,0,,,3466.0,0.4
GJ 3293 c,17.407750154336046,41.307312166597974,-21.06588942335695,123.75,,25.72,0,0,,,3466.0,0.4
GJ 3293 d,17.407750154336046,41.307312166597974,-21.06588942335695,48.1345,,7.6,0,0,0.59,,3466.0,0.4
GJ 3293 e,17.407750154336046,41.307312166597974,-21.06588942335695,13.2543,,3.28,0,0,3.34,,3466.0,0.4
GJ 3323 b,46.28250281629907,178.79228483948282,-22.508089544065072,5.3636,,2.02,0,0,2.58,,3159.0,0.12
GJ 3323 c,46.28250281629907,178.79228483948282,-22.508089544065072,40.54,,2.31,0,0,0.17,,3159.0,0.12
GJ 3341 b,6.935988935999235,35.507646829610735,-21.99255872708,14.207,,6.6,0,0,,,3526.0,0.44
GJ 338 B b,-71.79907170565262,63.31794597819507,125.58888648335616,24.45,,10.27,0,0,,391.0,4005.0,0.58
GJ 3470 b,-16.27263069148443,28.444110020930527,9.020923252368116,3.3366496,4.57,13.9,0,0,,594.0,3600.0,0.55
GJ 3473 b,-18.567274647338742,31.403544084326466,2.127273181489925,1.19799956,1.211,,0,0,58.26,705.0,3332.0,0.35
GJ 3473 c,-18.567274647338742,31.403544084326466,2.127273181489925,15.509,,7.41,0,0,1.95,329.0,3347.0,0.36
GJ 3512 b,-34.635369499750205,40.79490432949432,90.82049685681876,203.59,,147.15529,0,0,,,3081.0,0.14
GJ 3512 c,-34.635369499750205,40.79490432949432,90.82049685681876,1599.6,,63.56568,0,0,,,3081.0,0.14
GJ 357 b,-79.63912199791274,57.84535854723729,-39.1005688425769,3.93072,1.217,1.84,0,0,12.6,525.0,3505.0,0.34
GJ 357 c,-79.63912199791274,57.84535854723729,-39.1005688425769,9.1247,,3.4,0,0,4.45,401.0,3505.0,0.34
GJ 357 d,-79.63912199791274,57.84535854723729,-39.1005688425769,55.661,,6.1,0,0,0.38,220.0,3505.0,0.34
GJ 3634 b,-40.5002119163082,11.122657018606914,-25.38023033974657,2.64561,,8.4,0,0,,,,0.43
GJ 367 b,-61.51513082122818,41.30301048148456,-76.1376189217513,0.3219233,2.661,,0,0,469.44,1296.0,3518.0,0.46
GJ 367 c,-61.51513082122818,41.30301048148456,-76.1376189217513,11.5301,,4.13,0,0,,,3522.0,0.46
GJ 367 d,-61.51513082122818,41.30301048148456,-76.1376189217513,34.369,,6.03,0,0,,,3522.0,0.46
GJ 3779 b,-61.942322256015224,-23.44749448868567,30.133195215148678,3.0232,,8.0,0,0,,,3324.0,0.28
GJ 3929 b,-26.1055611266145,-44.45596447832768,36.64863551071232,2.6162745,1.15,1.21,0,0,17.5,569.0,3369.0,0.32
GJ 3929 c,-26.1055611266145,-44.45596447832768,36.64863551071232,15.04,,5.71,0,0,1.68,317.0,3384.0,0.32
GJ 393 b,-131.1186806315284,55.03950011340118,2.07960102281993,7.02679,,1.71,0,0,9.21,485.0,3579.0,0.43
GJ 3942 b,-16.565997378484298,-31.506189540386874,47.14174400376375,6.905,,7.14,0,0,,590.0,3867.0,0.61
GJ 3988 b,-15.385753790915116,-61.02948618428687,78.86768966037212,6.9442,,3.69,0,0,2.45,348.0,3273.0,0.2
GJ 3998 b,-10.318200190853636,-53.09268354905675,10.568300856588094,2.64977,,2.47,0,0,,,3722.0,0.49
GJ 3998 c,-10.318200190853636,-53.09268354905675,10.568300856588094,13.74,,6.26,0,0,,,3722.0,0.49
GJ 411 b,-138.25293698216123,34.89488149356262,103.49150669988886,12.9394,,2.69,0,0,,,3719.0,0.37
GJ 414 A b,-70.86735426018942,15.355076335574909,42.61929335797255,51.625,,10.23407,0,0,,,4205.93,0.67
GJ 414 A c,-70.86735426018942,15.355076335574909,42.61929335797255,749.83,8.4,53.83,0,0,,125.0,4120.0,0.68
GJ 422 b,-41.599516540009255,8.100409439869008,-66.63379053525584,20.129,,11.07,0,0,,,,
GJ 4276 b,21.84162138083915,-9.577734438110038,40.347066899054475,13.352,,16.57,0,0,,,3387.0,0.41
GJ 433 b,-92.46442400222558,9.943757400683639,-59.34559285811634,7.3697,,5.3,0,0,,,3472.0,
GJ 433 c,-92.46442400222558,9.943757400683639,-59.34559285811634,5094.105,,32.422,0,0,,,,
GJ 433 d,-92.46442400222558,9.943757400683639,-59.34559285811634,36.059,,5.223,0,0,,,,
GJ 436 b,-91.31915750729424,7.10593450485739,46.07373550981649,2.64389751,,,0,0,,,3350.0,0.46
GJ 463 b,-23.734911247639477,-2.38748995614214,48.97970261034816,3448.0,,1144.18227,0,0,,,3540.0,0.49
GJ 480 b,-67.80102527230738,-11.605789884909875,14.238964534081191,9.567,,13.2,0,0,,,,
GJ 486 b,-119.40251838811099,-25.339563795302055,20.972757189273334,1.4671205,1.343,3.0,0,0,41.3,706.0,3291.0,0.34
GJ 504 b,-53.14756083930373,-18.499980463489884,9.341527500233244,,,1271.3,0,0,,510.0,6234.0,
GJ 514 b,-119.29391774494316,-49.42301954767314,23.635194041284986,140.43,,5.2,0,0,0.28,202.0,3728.0,0.5
GJ 536 b,-82.89058568357243,-48.35921968574827,-4.445554320121488,8.708,,6.52,0,0,,,3674.0,0.51
GJ 581 b,-101.43648358334579,-120.27412784400627,-21.33638396522045,5.366,,16.6,0,0,,,,0.29
GJ 581 c,-101.43648358334579,-120.27412784400627,-21.33638396522045,12.9292,,5.36,0,0,,,,
GJ 581 e,-101.43648358334579,-120.27412784400627,-21.33638396522045,3.14942,,1.94,0,0,,,,
GJ 625 b,-36.15511585933724,-82.58202283374386,125.47223272636316,14.628,,2.82,0,0,,,3499.0,0.31
GJ 649 b,-23.13837646034923,-83.64015272317641,41.84352481841357,600.1,,81.99973,0,0,,,3734.0,0.5
GJ 667 C b,-20.12046920968624,-111.27941947600904,-79.17554538848148,7.20066,,5.68,0,0,,,,
GJ 667 C c,-20.12046920968624,-111.27941947600904,-79.17554538848148,28.14,,3.8,0,0,,,3350.0,
GJ 667 C e,-20.12046920968624,-111.27941947600904,-79.17554538848148,62.24,,2.7,0,0,,,3350.0,
GJ 667 C f,-20.12046920968624,-111.27941947600904,-79.17554538848148,39.026,,2.7,0,0,,,3350.0,
GJ 667 C g,-20.12046920968624,-111.27941947600904,-79.17554538848148,256.2,,4.6,0,0,,,3350.0,
GJ 674 b,-20.46325617400122,-148.8068241913889,-160.5092468667641,4.6938,,11.09,0,0,,,3600.0,
GJ 676 A b,-5.0243630769196015,-38.396264925389964,-48.92325782319923,1051.44521,,1840.86213,0,0,,,,
GJ 676 A c,-5.0243630769196015,-38.396264925389964,-48.92325782319923,7337.0,,2161.244,0,0,,,,
GJ 676 A d,-5.0243630769196015,-38.396264925389964,-48.92325782319923,3.60076,,3.81394,0,0,,,,
GJ 676 A e,-5.0243630769196015,-38.396264925389964,-48.92325782319923,35.47358,,6.6744,0,0,,,,
GJ 680 b,-7.363369447550395,-67.8606270704414,-77.63968997411203,17281.66514,,7977.49302,0,0,,,,
GJ 682 b,-14.288525179741958,-142.17389302925446,-139.55385311312133,17.478,,4.4,0,0,,,3028.0,
GJ 682 c,-14.288525179741958,-142.17389302925446,-139.55385311312133,57.32,,8.7,0,0,,,3028.0,
GJ 685 b,-3.52379483470833,-32.95141218987972,61.4932356578444,24.16,,9.0,0,0,,,3816.0,0.54
GJ 687 b,-8.336133014737632,-80.72459384083194,204.28007272712668,38.14,,19.0698,0,0,,,3340.0,0.43
GJ 687 c,-8.336133014737632,-80.72459384083194,204.28007272712668,727.562,,16.0,0,0,,,,
GJ 720 A b,6.885073168852585,-44.324328693489996,46.038785224808215,19.466,,13.64,0,0,,401.0,3837.0,0.56
GJ 724 b,10.192114166800591,-56.42856794316578,-13.642196071562278,5.101284,,10.75,0,0,23.32,611.0,3799.0,0.52
GJ 740 b,22.433290762915934,-86.74486168395399,9.263654231751085,2.37756,,2.96,0,0,79.0,829.0,3913.0,0.56
GJ 806 b,39.060247796974,-44.5087956761416,58.193548171568644,0.9263239,1.678,,0,0,303.55,1162.0,3573.0,0.43
GJ 806 c,39.060247796974,-44.5087956761416,58.193548171568644,6.64064,,5.8,0,0,9.5,490.0,3600.0,0.41
GJ 832 b,106.05691140285364,-78.78991296851605,-152.0547273259665,3853.0,,314.65012,0,0,,,,
GJ 849 b,100.38922251600134,-52.43092907517724,-9.193627690810176,1925.31,,283.82077,0,0,,,3467.0,0.45
GJ 849 c,100.38922251600134,-52.43092907517724,-9.193627690810176,5750.0,,342.93685,0,0,,,3562.68,0.47
GJ 86 b,49.34175691716115,31.582652100787787,-71.88471631389639,15.764,,1284.0332,0,0,,,,
GJ 876 b,198.58086135714558,-59.486555890002066,-52.711242958564895,60.83,,804.076,0,0,,,3271.0,0.35
GJ 876 c,198.58086135714558,-59.486555890002066,-52.711242958564895,30.455,,251.075,0,0,,,3271.0,0.35
GJ 876 d,198.58086135714558,-59.486555890002066,-52.711242958564895,1.93778,,5.85,0,0,,,3271.0,0.35
GJ 876 e,198.58086135714558,-59.486555890002066,-52.711242958564895,124.4,,18.00115,0,0,,,3271.0,0.35
GJ 887 b,239.51890720687413,-57.65008984327485,-178.0269479812596,9.262,,4.2,0,0,7.95,468.0,3688.0,0.47
GJ 887 c,239.51890720687413,-57.65008984327485,-178.0269479812596,21.789,,7.6,0,0,2.56,352.0,3688.0,0.47
GJ 896 A b,149.03644833081208,-18.378490328641778,54.468806020276865,284.39,,718.2922,0,0,,,,
GJ 900 b,47.7577229366737,-5.228113217451154,1.346596611504488,,,3496.11248,0,0,,,,
GJ 9066 c,188.5881682744535,109.13977007223369,50.48191540227768,771.36,,66.74397,0,0,,,3154.0,0.16
GJ 9404 b,-36.70445478934918,-3.112617599400433,19.902896011743973,13.4586,,11.9,0,0,,,,
GJ 96 b,45.72676030687944,32.69178144804905,62.16688611329027,73.94,,19.66,0,0,,,3785.0,
GJ 9689 b,17.52036420600395,-26.50280163400181,7.562280827983778,18.27,,9.65,0,0,,453.0,3836.0,0.57
GJ 9714 b,29.27521505637785,-28.85499911977048,-26.212216074061207,19240.75467,,2988.54051,0,0,,,,
GJ 9827 b,33.35884908307421,-4.8238584582786315,-0.7562656179185403,1.208957,1.75,,0,0,,1044.0,4255.0,0.65
GJ 9827 c,33.35884908307421,-4.8238584582786315,-0.7562656179185403,3.648096,1.241,1.3,0,0,73.0,813.0,4305.0,0.6
GJ 9827 d,33.35884908307421,-4.8238584582786315,-0.7562656179185403,6.2014698,2.022,4.04,0,0,,,4340.0,0.6
GPX-1 b,0.6688890147077722,0.5295690312084221,1.2660640215324328,1.74428305,15.39,,0,0,7630.77,2384.0,8039.0,1.6
GQ Lup b,-2.9039193622351407,-4.523382535407499,-3.8556427846022556,,33.6,6356.0,0,0,,2650.0,,
GSC 06214-00210 b,-3.57791857038707,-7.842932157156519,-3.260742639592042,,,4258.7,0,0,,,,
GU Psc b,19.10459884151066,6.261505718652488,6.171521365161645,,14.179,3591.3,0,0,,1050.0,,
Gaia-1 b,-0.030889515857258725,2.749508262189337,-0.027697018053500704,3.052524,13.776,533.95172,0,0,,,5470.0,0.95
Gaia-2 b,-0.6543093888707692,1.728355599081443,4.4077011332365865,3.6915224,14.818,259.66581,0,0,,,5720.0,1.06
Gaia22dkvL b,-0.36307295743834306,0.1949310044365873,-0.9334949120079842,,,412.54127,0,0,,,,
Gl 378 b,-38.91447604491704,21.93921620184408,49.75806400528322,3.822,,13.02,0,0,,830.0,3879.0,0.56
Gl 49 b,45.3568495625355,12.722531331007122,89.89952011107484,13.8508,,5.63,0,0,,,3805.0,0.51
Gl 686 b,-11.183737587873804,-115.65008793236187,39.0929733425828,15.5314,,6.64,0,0,,,3654.0,0.43
Gliese 12 b,79.42802221177016,5.495522670466319,19.199269083615132,12.76147058,0.971,,0,0,1.9,300.0,3376.0,0.27
HAT-P-1 b,4.730881968533884,-1.3168492645344159,3.930713906423855,4.4652934,13.641,166.54292,0,0,,1291.0,5975.0,1.11
HAT-P-11 b,8.225967823935358,-15.661400629133434,19.703588592865323,4.88780201,,,0,0,,,4780.0,0.75
HAT-P-11 c,8.225967823935358,-15.661400629133434,19.703588592865323,3397.0,,731.009,0,0,,,,
HAT-P-12 b,-4.427967254517826,-2.493875306651121,4.821471474504972,3.2130589,,66.10864,0,0,,,4559.0,0.7
HAT-P-13 b,-1.7601318035168108,2.1064102491027357,2.9801413152093765,2.9162381,,285.72917,0,0,,,,
HAT-P-13 c,-1.7601318035168108,2.1064102491027357,2.9801413152093765,445.82,,4643.4963,0,0,,,,1.76
HAT-P-14 b,-0.6054665357242679,-3.4749575474286987,2.7799257083949365,4.627682,,,0,0,,,6600.0,
HAT-P-15 b,1.6152851920133924,3.6706919414651837,3.3012709682705017,10.863502,12.016,618.471,0,0,,904.0,5568.0,1.08
HAT-P-16 b,3.209710915701545,0.5413282551253946,2.978839250379976,2.7759704,,,0,0,,,6158.0,
HAT-P-17 b,7.597330311504423,-5.411928388397604,5.491921392430777,,,,0,0,,,5336.96,0.84
HAT-P-17 c,7.597330311504423,-5.411928388397604,5.491921392430777,3972.0,,915.3504,0,0,,,5246.0,0.84
HAT-P-18 b,-1.2264060657133096,-5.048675906459186,3.3755850795354143,5.50803,,,0,0,,,4803.0,0.75
HAT-P-19 b,4.011905167436476,0.6725564243719238,2.817937271758012,4.008778,12.689,90.26372,0,0,,,4990.0,0.82
HAT-P-2 b,-2.4802718288885948,-5.355872180231184,5.139469199723997,5.63346961,,,0,0,,,,
HAT-P-2 c,-2.4802718288885948,-5.355872180231184,5.139469199723997,8500.0,,3400.76395,0,0,,,,
HAT-P-20 b,-4.7874480619898785,11.899290457598026,5.801012049251276,2.8753187,,,0,0,,1134.0,4604.03,0.68
HAT-P-21 b,-2.6892092776386325,0.41271092251691716,2.3674003846743963,4.12448,12.442,1547.8321,0,0,,,5588.0,1.21
HAT-P-22 b,-7.1446901932085485,3.228735062268884,9.386526122376676,3.212233,,,0,0,,,5302.0,1.04
HAT-P-23 b,1.5473251243420432,-2.1200536112822403,0.7905399707274958,,,,0,0,,,5924.0,1.29
HAT-P-24 b,-0.7529531635174094,2.208611233449214,0.593162632282225,3.355246,,,0,0,,,6373.0,1.32
HAT-P-25 b,1.9985498847518175,2.253829930640486,1.41731090056125,3.652821,13.005,,0,0,300.69,1160.0,5610.0,0.91
HAT-P-26 b,-5.887596115987016,-3.8463614778159134,0.4991006641593934,4.2345002,,,0,0,,,5079.0,0.79
HAT-P-27 b,-3.665988229151725,-3.390860631189115,0.5202249102932823,3.0395802,,,0,0,,,,
HAT-P-28 b,1.9954064588717626,0.4607094774965416,1.4195365711299772,3.257215,13.585,202.45771,0,0,,,5680.0,1.1
HAT-P-29 b,1.6522715244894155,1.0783803598503041,2.5053822887566195,,,245.68259,0,0,,,,
HAT-P-3 b,-4.463603301495098,-2.1861184866634322,5.5255015115101545,2.899738,9.976,190.38017,0,0,,,,0.83
HAT-P-30 b,-2.596310784826722,3.8564669227678468,0.4752502792582778,2.8106006,15.682,,0,0,813.66,1487.0,6304.0,1.34
HAT-P-31 b,0.06984503531419659,-2.6018971584920445,1.293565085214049,5.0052724,,,0,0,,,6115.0,1.47
HAT-P-32 b,2.032224490452006,1.2231488773949015,2.5159569258266488,2.150008,20.053,273.322,0,0,,1786.0,6207.0,1.22
HAT-P-33 b,-0.8255675352213131,1.927657734266288,1.4056788302439813,3.47447613,,,0,0,,,,
HAT-P-34 b,2.0871950612128916,-3.1901230263508786,1.246387996240244,5.4526479,14.55,,0,0,433.78,1271.0,6509.0,1.57
HAT-P-35 b,-1.0777684571634145,1.6438261018729616,0.16461145251461523,3.6466594,,,0,0,,,,
HAT-P-36 b,-2.3802585731199297,-0.3458084506968458,2.3981520481581535,1.32734681,,,0,0,,,5560.0,1.1
HAT-P-37 b,0.39554185204607434,-1.5522208068394137,1.9971974167126723,2.79744256,,,0,0,,,5500.0,0.88
HAT-P-38 b,2.7019247085634266,1.9189867018221343,2.090688003620392,4.6403288,,,0,0,,,5330.0,0.92
HAT-P-39 b,-0.550252056162779,1.2500544705363057,0.4393005879807033,3.5438737,,,0,0,,,6430.0,1.62
HAT-P-4 b,-1.6183533399560905,-1.9280782968791137,1.8443434541911914,3.05652301,,,0,0,,,5860.0,
HAT-P-40 b,1.3743627640138136,-0.6259589585500479,1.5345015758606937,4.4572173,,,0,0,,,6080.0,2.21
HAT-P-41 b,1.3138861625152933,-2.5431403291882915,0.23395213400137446,2.69405,22.978,378.2177,0,0,,,6390.0,2.05
HAT-P-42 b,-1.745443435934456,1.7245876520580923,0.26210139408375177,4.64183885,,,0,0,,,5743.0,1.53
HAT-P-43 b,-1.1693264053159318,1.4478333524670037,0.33507848563645787,3.3326812,14.48,,0,0,521.88,1331.0,5645.0,1.11
HAT-P-44 b,-1.641165747984188,-1.071653603825183,2.103003122871607,4.30119,,,0,0,,,5295.0,0.95
HAT-P-44 c,-1.641165747984188,-1.071653603825183,2.103003122871607,872.2,,1271.3,0,0,,,5295.0,0.95
HAT-P-45 b,0.25489262634266874,-3.332952324360208,-0.197483178340163,3.12899225,,,0,0,,,,
HAT-P-46 b,0.026628831865464036,-3.4348202657347158,-0.178272209618933,4.463129,14.392,156.684,0,0,,1458.0,6120.0,1.4
HAT-P-49 b,1.4787218413112342,-2.0775883303747276,1.2821564533413075,2.69155,17.822,699.226,0,0,,,6820.0,2.06
HAT-P-5 b,0.20324499014522868,-2.6380735965544844,1.9665504600698942,2.7884736,14.056,324.1866,0,0,,,5960.0,1.17
HAT-P-50 b,-0.8922728757040465,1.673648179257562,0.4079672794412825,3.1220237,13.941,,0,0,1198.68,1639.0,6280.0,1.73
HAT-P-51 b,1.7821377252123394,0.6864237405173197,1.2312627146829782,4.21802122,,,0,0,,,5449.0,1.04
HAT-P-52 b,1.7787579238492177,1.6426407028930694,1.3433268751092782,2.7535993,10.711,,0,0,227.76,1082.0,5032.08,0.86
HAT-P-53 b,1.0820831647873108,0.4343607922554639,0.9431402359779607,1.9618085,12.896,,0,0,1611.53,1765.0,6026.0,1.1
HAT-P-54 b,-1.0802030252781651,6.1905649636664455,2.994993630976097,3.7998534,,,0,0,,,4390.0,0.62
HAT-P-55 b,-0.17576819807264898,-1.752769983923761,0.8489617643768388,3.58523207,,,0,0,,,5808.0,1.01
HAT-P-56 b,-0.5218131845682098,2.7230410854516838,1.4281100426162514,2.7908327,16.432,692.8694,0,0,,1840.0,6566.0,1.43
HAT-P-57 b,0.29044282336606897,-3.5002421639156145,0.6571259208612132,2.4652946,,,0,0,,,7500.0,1.5
HAT-P-58 b,0.38254799052263666,0.9886471623449777,1.6241900583100346,4.0138379,14.93,118.23217,0,0,1146.0,1622.0,6078.0,1.53
HAT-P-59 b,0.6638173163371969,-1.6058602001906552,3.3421577302458387,4.14198051,12.981,,0,0,462.85,1183.0,5418.3,1.16
HAT-P-6 b,2.667843212533194,-0.24400915271938092,2.4519077237202462,3.853003,15.637,337.85329,0,0,,1704.0,6570.0,1.52
HAT-P-60 b,2.321891089227534,1.2492986598620384,3.381312931482868,4.7947925,,,0,0,,,,
HAT-P-61 b,0.4743136425181245,1.8314192278174417,2.2651224563910866,1.90231289,10.077,335.94463,0,0,849.5,1505.0,5587.0,0.94
HAT-P-62 b,0.5095052676591406,1.8377623761405546,2.14052752979821,2.64532306,,,0,0,,,5629.0,1.17
HAT-P-63 b,-0.0184182723971686,-2.465983732956505,0.24881281505287733,3.37774193,13.624,,0,0,370.4,1119.0,5080.0,1.04
HAT-P-64 b,0.549875433245758,1.4305633297807827,0.06507314651673166,4.007232,18.161,,0,0,1275.2,1664.0,6202.0,1.75
HAT-P-65 b,0.9512638509084145,-0.9216620897972471,0.2812793852324592,2.6054552,21.185,167.49641,0,0,,1930.0,5835.0,1.86
HAT-P-66 b,-0.5479181359697455,0.3090809841217018,0.864297419887625,2.972086,,,0,0,,,6002.0,1.88
HAT-P-67 b,-0.44224991342953557,-1.8579138431873008,1.8950078486700566,4.8101042,,,0,0,,,6406.0,2.55
HAT-P-68 b,-2.156194341585359,3.974002546720935,2.007159713989718,2.2983835,15.205,,0,0,117.17,916.0,4221.54,0.79
HAT-P-69 b,-1.8993013675719117,2.223353088041332,0.18963772147226543,4.7869491,18.786,1137.8314,0,0,,1930.0,7394.0,1.93
HAT-P-7 b,0.7431842256259755,-1.8168384679649772,2.1777624136175406,2.2047304,16.421,571.77617,0,0,,2194.0,6350.0,1.96
HAT-P-70 b,0.7931122441488337,2.8700474730866405,0.5249258394315082,2.7443216,20.185,,0,0,5405.6,2388.0,8730.0,1.97
HAT-P-8 b,3.6833628705009365,-1.1232008888289156,2.741403613243946,3.0763458,16.814,430.34182,0,0,,,6200.0,1.58
HAT-P-9 b,-0.6037866883795052,1.643831025954628,1.3263817066907782,3.92281147,,,0,0,,,,
HATS-1 b,-3.223106868261724,0.2522354258422578,-1.3960034067340255,3.4464553,,,0,0,,,5870.0,1.04
HATS-10 b,0.7124797326638561,-1.5774656668038503,-0.7065265812605391,3.312846,10.862,185.93055,0,0,,,5880.0,1.1
HATS-11 b,0.32514389276752265,-0.9232570231809504,-0.4032478779853863,3.6191613,16.926,270.1555,0,0,,1637.0,6060.0,1.44
HATS-12 b,0.41589594535985935,-1.1941292817079576,-0.4442012310395309,3.14272,7.8,,0,0,,,,1.22
HATS-13 b,1.555942899951945,-1.4528971653143128,-1.0427463649061988,3.04405362,,,0,0,,,5523.0,0.89
HATS-14 b,1.2028445252066828,-1.2802062180204083,-0.8449341888242009,2.76675696,,,0,0,,,,
HATS-15 b,0.5439067210274885,-0.6236676560886696,-0.2920265335257107,1.74748753,12.386,689.6911,0,0,,1505.0,5311.0,0.92
HATS-16 b,1.1434443646189927,-0.028767030390169368,-0.6607238996812486,2.686502,14.572,1039.3041,0,0,,1592.0,5738.0,1.24
HATS-17 b,-1.6459566255569298,-0.3555547263885563,-1.8450140103415023,16.254613,,,0,0,,,5846.0,1.09
HATS-18 b,-1.3909166406244664,0.14723639847832662,-0.7802932457696853,0.8378434,14.986,629.3034,0,0,2990.0,2060.0,5600.0,1.02
HATS-2 b,-2.6963886072770133,0.15363958170308453,-1.1221736221834822,1.35413417,13.224,,0,0,950.06,1416.0,5227.0,0.93
HATS-22 b,-3.7697808089005846,0.39556341614319773,-2.1483375858638722,4.7228189,,,0,0,,,4803.0,0.69
HATS-23 b,0.2830558973732275,-0.963806098068371,-1.1999916944501579,2.160344,22.504,,0,0,,,5780.0,1.2
HATS-24 b,-0.018543890342546724,-0.9576854795736774,-1.7824794483272235,1.3484978,,,0,0,,,6125.0,1.12
HATS-25 b,-1.7163441376001953,-0.9090518125708095,-0.8558608788901623,4.29864716,,,0,0,,,5715.0,1.11
HATS-26 b,-0.8338601628791797,0.5854629479957928,-0.5551720995188252,3.3023935,,,0,0,,,,
HATS-27 b,-0.817769062509003,-0.1971210659947664,-0.8891530158231756,4.63704787,15.305,,0,0,1342.57,1544.0,6438.0,1.68
HATS-28 b,0.3038915980817238,-1.1836000755837268,-1.412621238646159,3.1810781,13.384,213.58176,0,0,,1253.0,5498.0,0.92
HATS-29 b,0.4232446695846105,-1.5689936779900187,-2.311680381625083,4.6058787,,,0,0,,,5670.0,1.07
HATS-3 b,1.4946362807389508,-1.6335409827644753,-1.0057134890585675,3.54785091,,,0,0,,,6351.0,1.4
HATS-30 b,1.4568926278748724,0.14332516063928716,-2.5297362640212433,3.174351,,,0,0,,,,
HATS-31 b,-1.1519245368589814,-0.23861126069323743,-0.5343070002733898,3.37796143,14.333,,0,0,1619.41,1618.0,6113.0,1.66
HATS-32 b,1.2138817471400671,-0.3009655803319763,-0.48689888571238354,2.8126548,14.0,292.4036,0,0,,1437.0,5700.0,1.1
HATS-33 b,0.9542920940809632,-2.0811203669084026,-3.3101693434224893,2.54956317,,,0,0,,,5659.0,1.02
HATS-34 b,0.9083002884461494,0.012278552743900453,-1.7427087941884414,2.1061607,16.029,299.07803,0,0,,1445.0,5380.0,0.98
HATS-35 b,0.3885766501915742,-0.7729870914522301,-1.7402318936024406,1.8210014,,,0,0,,,6300.0,1.43
HATS-36 b,0.39295313660742015,-0.998658158309151,-0.4600310123676003,4.175187,13.4,,0,0,,,,1.15
HATS-37 A b,-4.087664470703692,-1.4717972460419717,-1.8429783551029004,4.3315366,6.793,31.46517,0,0,229.7,1085.0,5326.0,0.88
HATS-38 b,-2.3713239993618935,1.1427166261661614,-1.242948347227879,4.375021,6.882,23.51942,0,0,464.7,1294.0,5732.0,1.1
HATS-39 b,-0.3761910081485418,0.9118392574214287,-0.5680698718173119,4.5776335,,,0,0,,,6572.0,1.62
HATS-4 b,-0.1590241043752904,2.211954910061271,-0.9207131330300038,2.5167281,,,0,0,,,5403.0,0.93
HATS-40 b,-0.11862972660470165,0.6356564203145776,-0.36998133403861905,3.26331647,15.09,,0,0,3163.38,1913.0,6561.0,2.08
HATS-41 b,-0.28220055850289116,1.1738833083270848,-0.6165027312499564,4.193649,14.908,3082.951,0,0,,1710.0,6424.0,1.71
HATS-42 b,-0.33000655177185295,0.9890154890229024,-0.6884565508008671,2.29210275,,,0,0,,,6060.0,1.48
HATS-43 b,0.38907734692778534,2.3346057998793355,-1.4204796727355822,4.3888499,,,0,0,,,5099.0,0.81
HATS-44 b,0.1957381127823588,1.9703527380312493,-1.0515966072311311,2.7439001,,,0,0,,,5080.0,0.85
HATS-45 b,-0.24970840767686367,1.1753661443480465,-0.4833006062107687,4.1876183,,,0,0,,,,
HATS-46 b,1.2137731932450473,0.1426422809151415,-1.8336169036028602,4.7423693,,,0,0,,,5495.0,0.85
HATS-47 b,0.6467744353667353,-2.05325533002277,-2.5352460682397573,3.92280161,13.337,,0,0,91.17,788.0,4444.0,0.7
