Planet Name,X,Y,Z,Orbital Period,Planet Radius,Planet Mass,Semi-Major Axis,Eccentricity,Insolation Flux,Equilibrium Temperature,Star Temperature,Star Radius
Kepler-1529 b,169.46197767968874,-468.8813834637038,434.0188873287104,5.33905686,1.94,,0,0,105.25,817.0,5057.0,0.7
Kepler-153 b,65.99061501008914,-298.63855124885055,342.7524089814364,18.87020444,,,0,0,,,5289.0,0.71
Kepler-1530 b,101.84890558695115,-310.46099394272477,364.9921465550125,2.5903958,,,0,0,,,5338.57,0.82
Kepler-1531 b,134.5941789716131,-497.21920224399776,422.680105354865,1.13854821,,,0,0,,,6216.0,1.22
Kepler-1532 b,271.77154109797004,-535.6264659321366,525.7767539158459,,1.234,,0,0,1705.76,,5836.0,0.83
Kepler-1533 b,300.9163960340675,-617.6384489860353,680.203089182189,308.544422,3.28,,0,0,2.81,330.0,6325.0,1.35
Kepler-1534 b,,,,5.71669476,,,0,0,,,,
Kepler-1535 b,199.78003379964372,-669.5646262505463,563.6450023356716,138.9442,2.55,,0,0,,,6021.0,1.11
Kepler-1536 b,99.46996918073933,-251.42147842438644,277.2255019331348,364.758031,3.14,,0,0,,,4434.0,0.67
Kepler-1537 b,154.0846342932472,-339.90802640821886,358.2059077150821,1.44445234,,,0,0,,,4997.0,0.82
Kepler-1538 b,182.78704300781274,-770.5033645988336,799.5083189375434,175.13892,,,0,0,,,5795.0,0.9
Kepler-1539 b,131.62647364582804,-519.4409640522515,522.347928660612,133.303247,2.67,,0,0,1.94,301.0,5064.0,0.86
Kepler-154 b,199.5150923151633,-554.7656326812539,700.0298748469525,33.0405635,1.97,,0,0,20.1,540.0,5937.0,0.83
Kepler-1540 b,42.53915570545496,-179.33027826251447,161.35821370527188,,2.67,,0,0,0.85,,4625.0,0.64
Kepler-1541 b,66.40906478475421,-270.632558872496,309.80651551660316,8.40691199,1.16,,0,0,,,5282.0,0.81
Kepler-1542 b,79.56970237508189,-282.53912425296386,270.42982588151983,3.95116635,,,0,0,,,5611.29,1.15
Kepler-1543 b,286.41942795301304,-559.1279672994237,674.555831737213,,2.446,,0,0,375.65,,6312.0,1.41
Kepler-1544 b,100.3480003453268,-194.5438319573847,253.7090545763614,168.80998904,,,0,0,,,4787.0,0.75
Kepler-1545 b,238.49264758539124,-432.04951485999965,537.8679345833411,163.692336,,,0,0,,,5112.8,0.93
Kepler-1546 b,322.9984217087977,-618.2615928698743,618.0344717664472,19.5974971,3.4,,0,0,47.9,671.0,5569.0,1.02
Kepler-1547 b,118.87684861880255,-485.29448712994616,453.3992706751356,0.69297968,0.9,,0,0,,,6078.0,1.18
Kepler-1548 b,181.65266857138118,-577.1406985707443,628.3164615821944,124.828679,2.31,,0,0,3.25,342.0,5835.0,0.85
Kepler-1549 b,172.3366773788802,-598.9399584855435,506.4222649759224,214.886545,2.71,,0,0,1.18,266.0,5375.0,0.88
Kepler-155 b,58.491307688870734,-174.85485833357848,228.3554432085867,5.93119656,,,0,0,,,4339.18,0.77
Kepler-1550 b,282.3238001767514,-881.2052766818031,730.6402071484328,,3.005,,0,0,2.31,,5938.0,1.1
Kepler-1551 b,488.4157845543702,-1010.9883685884627,939.0573882234129,24.4973698,2.66,,0,0,,,6136.0,1.22
Kepler-1552 b,221.16311754381206,-556.4121894271403,482.70177968513656,184.77271,,,0,0,,,4871.52,1.11
Kepler-1553 b,200.86319730982817,-499.18111508684785,436.07182796315135,4.24263096,1.1,,0,0,174.24,926.0,5072.0,0.82
Kepler-1554 b,201.55393707387813,-677.1344182118094,630.3841935930608,198.088873,3.24,,0,0,1.63,288.0,5275.0,0.97
Kepler-1555 b,425.869073649533,-1339.632334466508,1441.2761128460786,8.10501635,1.55,,0,0,206.27,966.0,6208.0,1.01
Kepler-1556 b,227.64010895529913,-684.4320552255407,609.8266591209028,8.82715903,,,0,0,,,5566.78,0.82
Kepler-1557 b,382.2144260827055,-863.2740249886866,1006.7331900131737,3.74031708,,,0,0,,,5904.54,1.1
Kepler-1558 b,64.38721303110891,-212.99959413915633,237.88663868246422,3.50469993,,,0,0,,,5001.44,0.77
Kepler-1559 b,173.07933489967513,-422.2911264198515,411.9781405690587,0.97191543,0.7,,0,0,1476.97,1581.0,5406.0,0.82
Kepler-156 b,121.63594838007694,-328.8878245039707,271.5044497678162,4.97345147,,,0,0,,,5039.78,0.79
Kepler-1560 b,141.82073282173644,-337.6321720720001,344.08520911665033,,0.88,,0,0,593.92,,5767.0,0.97
Kepler-1561 b,275.29159547186885,-542.0762942774545,578.2874392730448,1.00520779,,,0,0,,,5692.0,1.0
Kepler-1562 b,584.610087492391,-1285.445215332213,1500.8093024703899,64.2729088,5.38,,0,0,22.31,554.0,6341.0,1.3
Kepler-1563 b,122.35474947789724,-364.1248313365953,482.44959559864594,3.4327371,,,0,0,,,5599.01,
Kepler-1564 b,219.38520199562984,-584.0941071883161,660.7803985578117,18.0541469,,,0,0,,,5435.0,0.97
Kepler-1565 b,223.50087893222283,-421.17750351473916,411.66572914151567,1.53818844,1.19,,0,0,,,4940.0,0.73
Kepler-1566 b,83.25909813120134,-344.47946847958457,303.48692520502743,0.53991524,0.68,,0,0,2104.36,1727.0,5166.0,0.68
Kepler-1567 b,264.28917909681377,-881.1925420159869,779.9694005585959,153.979362,,,0,0,,,5562.0,0.94
Kepler-1568 b,201.9581533960659,-580.5097610571784,679.5960826573302,20.92596372,,,0,0,,,5954.0,1.26
Kepler-1569 b,284.52215887371875,-697.0376931198567,571.899345685923,5.79179934,1.69,,0,0,528.14,1222.0,6174.0,1.32
Kepler-157 b,216.8145824864815,-561.9691409819407,485.60676248816026,1.732342,1.32,,0,0,,,5774.0,1.04
Kepler-1570 b,318.84915772953457,-555.3525220161222,659.1438393328871,26.5487294,2.54,,0,0,115.61,836.0,5456.0,2.15
Kepler-1571 b,242.90612351380915,-405.2979629792582,482.4565453731122,3.38557445,,,0,0,,,5595.94,1.33
Kepler-1572 b,133.7812918319622,-634.984151527436,689.1683681574144,5.49548533,,,0,0,,,5917.22,1.46
Kepler-1573 b,369.24743890761744,-870.386028883227,1106.4163859890414,2.6157554,1.15,,0,0,851.6,1378.0,6088.0,0.96
Kepler-1574 b,338.1000300152852,-830.2002281242372,1054.6823486368435,6.9424334,1.27,,0,0,239.39,1003.0,6108.0,1.03
Kepler-1575 b,350.2585300819473,-796.2790242828021,893.3466091008922,2.55314213,1.31,,0,0,,,5667.0,0.92
Kepler-1576 b,114.76082353603947,-331.89717040749264,298.516749541512,6.98471012,,,0,0,,,5674.51,0.96
Kepler-1577 b,134.19972790905317,-316.8422383413615,376.47179160326465,6.30560247,2.65,,0,0,378.9,1125.0,4934.0,1.76
Kepler-1578 b,224.5546069929626,-678.9065218487566,787.948961271896,1.45088691,1.24,,0,0,1970.75,1699.0,6046.0,1.02
Kepler-1579 b,,,,0.84990789,0.59,,0,0,394.33,1136.0,4294.0,0.5
Kepler-158 b,58.72874929747347,-234.98247118732212,201.66981323354733,16.70920628,,,0,0,,,4628.0,0.65
Kepler-1580 b,206.89768892832876,-723.0280076308944,662.1691074773994,56.64942477,,,0,0,,,6130.0,2.58
Kepler-1581 b,113.44740665090407,-362.6471571855217,314.38560071104394,6.28384079,0.73,,0,0,356.49,1108.0,5888.0,1.23
Kepler-1582 b,19.706259430771066,-56.03216178758927,51.92096833666114,4.83809469,0.79,,0,0,3.7,354.0,3187.0,0.2
Kepler-1583 b,77.69558615013732,-264.20939914257156,295.49730588705523,9.32807355,0.58,,0,0,109.6,825.0,5806.0,0.9
Kepler-1584 b,314.58907292928615,-982.0274771661216,970.8706223716089,13.3997555,1.51,,0,0,145.65,886.0,6401.0,1.15
Kepler-1585 b,296.66202260522573,-603.987755061023,662.7251106643857,,1.27,,0,0,182.94,,5448.0,0.68
Kepler-1586 b,184.88573252516716,-344.77252480240304,390.20593864010925,15.6049212,1.95,,0,0,357.25,1109.0,6245.0,2.11
Kepler-1587 b,256.1617014144138,-613.0434713117011,782.4449344270639,,1.263,,0,0,254.7,,5774.0,1.4
Kepler-1588 b,193.46609509339112,-587.2997820351372,686.7943097840832,,1.177,,0,0,359.79,,5659.0,1.44
Kepler-1589 b,475.57440892098947,-1046.3670148804451,984.1431356005274,,1.27,,0,0,5228.78,,6115.0,1.32
Kepler-159 b,128.61942833881216,-251.66704684230274,244.55125786524053,10.13961841,2.6,,0,0,,,4644.0,0.7
Kepler-1590 b,188.27796379233155,-480.2334696318394,573.2387199933189,7.61760804,1.14,,0,0,,,6053.0,1.16
Kepler-1591 b,451.20302256320514,-904.3144338258834,996.914546791248,,1.597,,0,0,439.43,,5986.0,1.55
Kepler-1592 b,519.5466330709753,-1175.1567346969193,1018.3024235761634,3.05710069,1.02,,0,0,504.87,1209.0,6020.0,0.83
Kepler-1593 b,231.12236567202464,-392.55273635208187,447.0420419486962,174.509835,3.17,,0,0,,,4995.0,0.77
Kepler-1594 b,262.123273447072,-599.3192875037349,725.519724450967,2.71603809,1.04,,0,0,877.28,1388.0,6191.0,1.01
Kepler-1595 b,167.444138800466,-594.7947980738521,576.4059238502464,4.56380468,1.28,,0,0,218.18,980.0,5408.0,0.86
Kepler-1596 b,375.13852618369583,-1347.4526692369013,1627.865351691925,66.373379,2.02,,0,0,11.68,471.0,6139.0,0.98
Kepler-1597 b,280.7276256402212,-855.651070626539,824.6310375180291,,1.065,,0,0,1431.31,,6205.0,1.4
Kepler-1598 b,134.46408124615104,-402.5920367430494,451.73882039261537,4.34195123,0.96,,0,0,552.7,1237.0,6164.0,1.09
Kepler-1599 b,279.36946505788234,-960.2903681474047,874.0196512874264,122.35412342,,,0,0,,,5737.0,1.34
Kepler-16 b,15.189694022128934,-43.92513553753318,58.97154332865505,226.0,,99.48029,0,0,,,,
Kepler-160 b,209.63285378024239,-653.9660607330434,637.4761330389216,4.30920108,1.78,,0,0,319.22,1078.0,5857.0,0.87
Kepler-1600 b,293.16579730773014,-748.0947653501323,645.7377900081839,,3.004,,0,0,0.46,,5090.0,0.85
Kepler-1601 b,135.67646977034306,-488.80451570325835,397.4739952685714,2.20921951,0.88,,0,0,1217.79,1507.0,5991.0,1.09
Kepler-1602 b,191.79001696210298,-439.3900262671521,408.41899151071266,11.17931605,0.97,,0,0,143.6,883.0,6258.0,1.03
Kepler-1603 b,855.1455495813178,-1806.6397140363927,1833.8127737306681,2.27163926,1.05,,0,0,1410.56,1563.0,6276.0,1.11
Kepler-1604 b,102.7290295959482,-372.6846736382451,378.73264215595344,0.34184202,,,0,0,,,4832.0,0.78
Kepler-1605 b,108.74763497298285,-352.7241990708747,402.6497288929831,85.7567919,2.99,,0,0,18.44,528.0,5037.0,2.21
Kepler-1606 b,171.22829981560335,-582.5984617435339,567.7129363378344,196.43744926,,,0,0,,,5400.0,0.83
Kepler-1607 b,415.518029918906,-849.6837016209682,871.4560138136637,13.6471211,1.25,,0,0,164.06,913.0,5771.0,1.38
Kepler-1608 b,,,,16.473474,,,0,0,,,,
Kepler-1609 b,484.1373264517475,-1319.6453334007451,1165.5768206213565,114.336052,2.09,,0,0,8.02,429.0,5802.0,1.32
Kepler-161 b,111.25372393002634,-297.30104840802846,296.88326148705085,,2.028,,0,0,123.4,,5108.0,0.76
Kepler-1610 b,265.1137603023495,-545.8595009758462,615.4836934101085,8.70181574,1.61,,0,0,,,5383.0,0.87
Kepler-1611 b,262.13396114181705,-525.4832781317592,693.1259712029267,5.1762429,0.66,,0,0,146.22,887.0,5511.0,0.72
Kepler-1612 b,193.73500360358304,-498.18095660098,546.8896944858735,3.91795101,0.88,,0,0,254.96,1019.0,5543.0,0.81
Kepler-1613 b,372.44855433823784,-1030.2817685632401,1036.7550051181615,,2.903,,0,0,6797.62,,6037.0,1.99
Kepler-1614 b,197.42703251859538,-743.4792068400726,909.5025299180636,3.9466141,1.56,,0,0,218.91,981.0,5376.0,0.81
Kepler-1615 b,290.70182122959955,-990.3227172640907,936.7579386930549,47.3128645,,,0,0,,,5670.0,1.62
Kepler-1616 b,227.87108643912043,-767.1323553523375,808.8227948300106,6.76289308,,,0,0,,,6202.69,1.8
Kepler-1617 b,190.72282735173061,-589.1819516232246,650.7305795092237,,1.244,,0,0,64.69,,5903.0,1.39
Kepler-1618 b,363.6980517148175,-773.7611848106637,883.2173676730116,6.10826019,1.26,,0,0,,,6620.0,1.65
Kepler-1619 b,142.05131771617877,-505.24196407317453,514.3505646682798,23.6225913,0.76,,0,0,50.28,679.0,6137.0,1.0
Kepler-162 b,283.40505399425524,-549.5834578966743,591.4060526050165,6.91986734,1.28,,0,0,201.41,961.0,5815.0,0.95
Kepler-1620 b,280.07471519294904,-543.311636506934,653.8494737374542,101.951829,1.36,,0,0,7.92,428.0,6210.0,1.05
Kepler-1621 b,545.02354950519,-1043.0422305257819,1130.18874150496,92.263714,2.16,,0,0,,,6158.0,1.24
Kepler-1622 b,245.5482157957202,-475.15411590264057,590.178152246691,10.8118737,1.15,,0,0,218.23,980.0,6461.0,1.19
Kepler-1623 b,263.480701817915,-589.4960345853744,533.3355138547008,4.36125889,1.2,,0,0,236.01,1000.0,5520.0,0.87
Kepler-1624 b,79.0218879495062,-190.02617055939658,157.2123346573888,3.29031389,,,0,0,,,3579.0,0.57
Kepler-1625 b,761.1432605203872,-1600.849100641712,1481.40180438631,,11.831,,0,0,3.77,,5586.0,1.82
Kepler-1626 b,462.9045705464246,-928.4251429734338,892.995902208957,4.13960513,,,0,0,,,6697.0,1.5
Kepler-1627 b,57.675685716453756,-230.35372974599684,210.65830968239803,7.20283653,3.69,,0,0,,,5445.0,0.84
Kepler-1628 b,,,,76.378033,7.24,,0,0,0.79,241.0,3877.0,0.59
Kepler-1629 b,43.002658665825905,-238.8402073127868,232.51368737873366,3.87594316,,,0,0,,,5699.0,0.88
Kepler-163 b,198.88916126392542,-426.4658226939272,504.3940505217365,7.81100952,,,0,0,,,5410.9,0.97
Kepler-1630 b,110.57890576285207,-212.3449883259786,228.87543097093297,509.997402,2.62,,0,0,0.26,182.0,5037.0,0.76
Kepler-1631 b,392.82794493365003,-856.7233061539579,904.0582185190492,4.09513932,1.39,,0,0,374.3,1122.0,5858.0,0.96
Kepler-1632 b,214.08260290699243,-469.87273074124465,497.1248873656727,448.303558,1.66,,0,0,0.68,232.0,6070.0,0.81
Kepler-1633 b,250.6835192555895,-748.5552141536657,787.3037359475645,186.404271,1.06,,0,0,3.01,336.0,6351.0,0.92
Kepler-1634 b,177.4180121129207,-397.67643706808406,437.5885525236392,374.878133,4.27,,0,0,1.49,282.0,5636.0,1.35
Kepler-1635 b,198.21680265232257,-722.1289307355486,763.5202741519204,469.63111,3.64,,0,0,,,5347.0,0.85
Kepler-1636 b,547.0934892653859,-1225.4768525316451,1411.3140152044682,425.483539,,,0,0,,,5619.51,1.39
Kepler-1637 b,80.19996001157037,-369.7894546125307,422.52197415106065,6.10968225,,,0,0,,,,
Kepler-1638 b,434.68652662108485,-912.0630319721188,1142.9785298438123,259.33683,1.7,,0,0,1.47,281.0,5906.0,0.85
Kepler-1639 b,153.5986587117484,-661.6907252896395,775.9981650800617,9.878482,2.5,,0,0,239.35,1003.0,6495.0,1.15
Kepler-164 b,183.31670759552827,-571.6223435091009,658.097785805042,5.03503,1.41,,0,0,,,5888.0,1.15
Kepler-1640 b,584.6699081837975,-1279.5196947633374,1216.4588351346235,7.5844241,5.83,,0,0,537.4,1228.0,6264.0,1.65
Kepler-1641 b,285.7755751531913,-576.7154957682493,570.9361562264604,19.672266,3.92,,0,0,160.98,908.0,6486.0,1.49
Kepler-1642 b,136.95579202864573,-266.34853285931877,285.6438870385549,12.20598063,,,0,0,,,5095.0,0.81
Kepler-1643 b,122.93710648959858,-209.2816461986436,240.61821936077672,5.342657,2.32,,0,0,,,4916.0,0.85
Kepler-1644 b,112.2718373902908,-405.52478568188116,467.89466296023556,21.0907909,1.88,,0,0,31.86,606.0,5723.0,0.82
Kepler-1645 b,368.2498271511337,-708.0192957822474,899.4636415682241,16.1779561,1.89,,0,0,76.54,754.0,5929.0,1.07
Kepler-1646 b,28.141030001875095,-89.10829229668707,86.8749558584161,4.48559215,0.95,,0,0,4.2,365.0,3236.0,0.19
Kepler-1647 b,433.9475353115705,-811.005409430303,789.9333927438438,1107.5923,11.874,483.0,0,0,,,6210.0,1.79
Kepler-1649 b,26.291428890466033,-63.46382676339929,61.48446352642927,8.68907042,0.57,,0,0,0.47,211.0,2703.0,0.12
Kepler-165 b,69.87970291793901,-370.1493998290074,415.5697680911428,,2.042,,0,0,59.8,,5100.0,0.75
Kepler-1650 b,45.833630211140374,-87.19209448946522,91.42959372767992,1.53818153,0.75,,0,0,27.14,582.0,3304.0,0.26
Kepler-1651 b,10.390337380113147,-42.85600813470379,49.65225302688313,9.8851553,1.76,,0,0,3.68,353.0,3545.0,0.32
Kepler-1652 b,,,,38.0972378,1.12,,0,0,0.65,229.0,3482.0,0.35
Kepler-1653 b,,,,140.251943,,,0,0,,,,
Kepler-1654 b,85.62805922573283,-396.52473488241833,397.73470528564917,1047.8356,9.18,158.915,0,0,0.3,206.0,5597.0,1.18
Kepler-1655 b,47.453639372719195,-158.2756046147359,134.82141036988043,11.8728787,2.213,5.0,0,0,155.0,,6148.0,1.03
Kepler-1656 b,35.63033475468835,-138.04809668663026,119.25903685451945,31.57865122,4.52,,0,0,24.94,570.0,5733.0,0.99
Kepler-1658 b,252.82269399369204,-558.46973907589,495.4910499517419,3.84937174,12.94,,0,0,4055.29,2034.0,6244.0,2.99
Kepler-166 b,156.0994133886939,-364.90886560729024,454.667959989382,7.65024192,2.39,,0,0,87.56,780.0,5413.0,0.76
Kepler-1660 AB b,318.5251257398759,-849.5848660613701,767.7073864643222,237.68977,,2445.06619,0,0,,,,
Kepler-1661 b,79.87685813125059,-294.664454272275,274.5735882646079,175.06,3.87,17.0,0,0,0.88,243.0,5100.0,0.76
Kepler-1663 b,77.55841781693229,-208.53141675394508,254.34881861004706,17.604437,3.16,,0,0,,414.0,3905.0,0.65
Kepler-1664 b,118.56897564200193,-391.4174995147322,474.84244604904586,14.3868109,2.75,,0,0,101.7,810.0,5914.0,1.15
Kepler-1665 b,88.19510431644674,-237.19713204621866,220.29402930778625,11.95475464,,,0,0,,,5049.84,0.78
Kepler-1666 b,446.9752036588943,-842.3536883654249,996.6519090992874,25.84781795,,,0,0,,,6293.0,1.15
Kepler-1667 b,97.9674133328513,-407.0322814009289,466.5074132137937,83.57858781,,,0,0,,,5941.54,1.09
Kepler-1668 b,425.55406138291664,-822.6522857426005,962.3311110023305,15.4339775,4.47,,0,0,63.79,721.0,5900.0,0.95
Kepler-1669 b,192.20474113622174,-370.3197733579573,348.2125558920428,9.51221128,2.4,,0,0,14.29,496.0,4056.0,0.56
Kepler-167 b,103.30266652077903,-247.4559656125654,212.12068413158008,,1.519,,0,0,122.5,,4868.0,0.74
Kepler-1670 b,523.8197543745382,-1414.061519662916,1412.202621416489,20.4998373,2.5,,0,0,68.59,734.0,6233.0,1.08
Kepler-1671 b,102.16542541631087,-256.10005699980877,226.86144700058432,4.16787,1.326,,0,0,,,5135.55,0.93
Kepler-1672 b,139.83165966661457,-263.64971337849414,252.90019840110432,150.87792757,,,0,0,,,6131.95,1.09
Kepler-1673 b,129.55804482571097,-461.933228120428,546.4735480772878,33.7888028,2.71,,0,0,33.01,611.0,6202.0,1.06
Kepler-1674 b,298.87142751761434,-646.3416246559908,719.7458749104699,62.561528,3.53,,0,0,7.28,419.0,5679.0,0.84
Kepler-1675 b,117.2224323397971,-476.9011734296724,427.5248762665667,63.03814,2.8,,0,0,,465.0,6000.0,0.97
Kepler-1676 b,,,,29.92205802,1.88,,0,0,33.45,613.0,6122.0,1.0
Kepler-1677 b,239.19465540110926,-440.6651249188244,537.9291130519165,22.064,2.702,,0,0,,,6013.72,1.25
Kepler-1678 b,255.10483593526354,-613.1024471247905,526.3176730198558,147.97292294,,,0,0,,,5754.0,0.83
Kepler-1679 b,234.6901127807006,-529.5939028767478,700.8858447698568,9.75369069,2.18,,0,0,103.3,813.0,5806.0,0.9
Kepler-168 b,431.35934948078926,-937.4035976410845,860.5025082735445,4.425412,1.56,,0,0,,1201.0,6250.0,1.04
Kepler-1680 b,108.30096529616739,-211.869678897603,199.19221697833717,8.77419863,,,0,0,,,5021.0,0.72
Kepler-1681 b,235.06584696880057,-467.4317481979828,548.8811331840601,69.8956789,,,0,0,,,5756.4,
Kepler-1682 b,363.4007410382961,-816.8412501590009,738.892614627794,14.83329152,,,0,0,,,5619.12,0.84
Kepler-1683 b,250.03400531523846,-461.46324664574314,511.89190912749285,15.03366571,1.92,,0,0,64.64,723.0,5522.0,1.02
Kepler-1684 b,174.78842467107643,-392.4813403359899,449.76263529229317,47.7054612,3.62,,0,0,3.2,341.0,4505.0,0.67
Kepler-1685 b,362.890812929434,-737.8730725045533,792.3170822745809,20.49054658,,,0,0,,,5484.0,0.84
Kepler-1686 b,199.6037479464219,-503.96884580005565,488.6873822779763,9.30955,1.0,,0,0,,898.0,6123.0,0.98
Kepler-1687 b,89.05667381283305,-248.14092830187045,323.1031797226401,5.77955922,1.34,,0,0,26.34,578.0,4024.0,0.55
Kepler-1688 b,,,,5.62005172,2.53,,0,0,464.22,1184.0,4897.0,1.83
Kepler-1689 b,84.45568816644679,-213.5920372832432,183.7210636522812,8.48293296,0.84,,0,0,161.32,909.0,5798.0,1.0
Kepler-169 b,84.67160818181746,-295.2865376532428,266.2750594585697,3.25058053,1.3,,0,0,341.13,1096.0,5173.0,0.94
Kepler-1690 b,163.29293548798913,-497.92723271235604,469.81149907609824,234.636,2.811,,0,0,,,5404.0,0.86
Kepler-1691 b,267.7005004993788,-918.1765663694359,832.0309272511539,3.848208,1.64,,0,0,,1297.0,6325.0,1.08
Kepler-1692 b,117.21924051049592,-385.2293750555533,432.62158592637326,5.959585,0.97,,0,0,,841.0,5299.0,0.78
Kepler-1693 b,174.99231591751683,-475.5752780995528,566.4844644430747,12.0999065,,,0,0,,,5432.34,0.88
Kepler-1694 b,158.0858865141708,-358.5365726741994,331.61278742091235,3.89524296,1.13,,0,0,197.66,956.0,5018.0,0.84
Kepler-1695 b,218.54903830370188,-499.78002533288554,573.0742750811514,4.732914,1.08,,0,0,,962.0,5604.0,0.82
Kepler-1696 b,483.09702164839535,-1009.3815253391301,1008.4079797276996,65.941326,2.35,,0,0,10.03,454.0,5982.0,0.96
Kepler-1697 b,54.55912327292598,-171.33483349235544,170.46449876979224,33.4976313,2.13,,0,0,37.3,630.0,4928.0,1.69
Kepler-1698 b,68.22264116392407,-158.0692142292969,140.70214557906036,1.21069363,0.99,,0,0,784.51,1351.0,5014.0,0.76
Kepler-1699 b,202.7511171211389,-498.3840666306672,617.147961769144,3.49078834,1.41,,0,0,249.21,1013.0,5513.0,0.72
Kepler-17 b,230.1691298150393,-425.77337622268675,534.0637516150315,1.48571091,14.908,785.0401,0,0,,,5781.0,1.05
Kepler-170 b,138.43564783008648,-534.4751207200771,490.69958262680785,,2.965,,0,0,136.52,,5573.0,1.0
Kepler-1700 b,147.01266884755503,-482.3698208707326,510.540973400232,234.244257,3.14,,0,0,2.99,335.0,6299.0,1.17
Kepler-1701 b,124.29789938407868,-416.7135697645996,390.02783124637364,169.133455,1.99,,0,0,1.41,278.0,5380.0,0.78
Kepler-1702 b,157.7639210722139,-589.9160315094775,601.4969663897145,18.5010197,1.56,,0,0,22.81,557.0,5243.0,0.74
Kepler-1704 b,189.54995420526882,-488.6571866839958,650.5920578887072,988.8811177,10.81,,0,0,0.58,223.0,5755.0,1.55
Kepler-1705 b,612.0798443094891,-995.7574029112374,1141.102554040407,9.0194714,1.07,,0,0,91.74,789.0,5775.0,0.77
Kepler-1708 b,544.4241600428755,-1076.6508249293768,1149.9047313758222,737.1131,9.96,1462.01067,0,0,0.56,,6157.0,1.12
Kepler-1709 b,45.74656090692804,-192.39798569097383,189.56971852921177,65.70462,3.32,,0,0,,469.0,5952.0,1.04
Kepler-171 b,290.27660154139494,-575.350765066432,575.2881475921865,4.16696961,,,0,0,,,5521.0,1.0
Kepler-1710 b,89.15749394670287,-224.23325004571868,186.85063044067533,14.91095504,,,0,0,,,5572.0,0.91
Kepler-1711 b,206.36001244579353,-385.2263302735686,396.77768529912487,21.06075647,1.94,,0,0,52.1,685.0,5757.0,1.07
Kepler-1712 b,25.91536077997207,-96.72623517397099,119.96194063415923,13.81499958,2.284,,0,0,,,3732.0,0.51
Kepler-1713 b,63.98858201289782,-204.86834033123384,202.81119385010382,18.01162316,,,0,0,,,6334.8,1.45
Kepler-1714 b,113.93317871476529,-259.3445004469866,295.66391811624953,10.27531708,3.17,,0,0,522.13,1219.0,6174.0,2.11
Kepler-1715 b,158.50881707072125,-357.1949145737789,346.9909709754296,35.59718657,,,0,0,,,6033.33,1.48
Kepler-1716 b,65.13825746595109,-126.35604222688829,134.11771220855317,35.58355458,2.3,,0,0,6.22,403.0,4741.0,0.69
Kepler-1717 b,278.7283304539756,-591.9886341686073,767.800259779538,30.6528935,,,0,0,,,6591.89,1.52
Kepler-1718 b,104.07793043583402,-254.59154058702285,255.67108624504255,135.1880035,2.569,,0,0,,,5731.0,0.91
Kepler-1719 b,178.79335105200983,-681.1876910807518,569.0134374297911,6.14955931,3.26,,0,0,649.26,1287.0,5687.0,1.77
Kepler-172 b,142.7696192256947,-600.7532199696894,552.5188747782288,2.94030411,2.21,,0,0,582.69,1253.0,5583.0,1.01
Kepler-1720 b,192.98734926305747,-381.90621988576504,461.6324623138893,12.70639992,3.216,,0,0,,,5573.0,0.84
Kepler-1721 b,105.79313888292052,-439.16741901773577,455.3025342721031,4.59239382,2.51,,0,0,172.6,924.0,5351.0,0.8
Kepler-1722 b,260.5074362723201,-518.8015981412361,509.31503954028534,9.17858526,2.3,,0,0,76.14,753.0,5506.0,0.79
Kepler-1723 b,229.88299883302682,-505.3028407796315,591.6036166484862,39.75289917,2.88,,0,0,,,6072.0,1.01
Kepler-1724 b,312.9719796719297,-638.2707505238268,787.3321928296746,6.45442931,,,0,0,,,5726.0,1.08
Kepler-1725 b,176.1046232988975,-388.69732072638607,360.5462683441369,16.71987223,2.37,,0,0,74.26,749.0,6108.0,1.03
Kepler-1726 b,67.74672498937011,-264.12111500496286,279.60916037524566,18.39629744,2.47,,0,0,27.09,582.0,5316.0,0.8
Kepler-1727 b,242.39734650141403,-654.105555210251,559.4281366012641,9.02930689,2.57,,0,0,77.75,757.0,5349.0,0.82
Kepler-1728 b,148.76175546578472,-483.73774636397735,410.71743564455403,4.783,2.6,,0,0,,864.0,5073.0,0.74
Kepler-1729 b,190.44755982001644,-378.7625725732202,390.19634203477284,4.220959,2.77,,0,0,,691.0,4389.0,0.56
Kepler-173 b,258.6730852133405,-563.7786643627771,556.2425458561535,4.263742,1.29,,0,0,,,6031.0,0.95
Kepler-1730 b,213.8039789629261,-1009.282314172081,985.9991862466567,13.80994,4.6,,0,0,,820.0,5908.0,1.11
Kepler-1731 b,49.367748327057384,-126.91994913996668,101.66845449511167,21.76129913,2.933,,0,0,,,4859.0,0.72
